,id,avg_likes_per_orig_tweet,avg_retweets_per_orig_tweet,following_count,followers_count,female_pct_follower,female_pct_friend,twitter,gender,asstprof,assocprof,prof,academic,yrs_on_twitter,origtweets_year,new_following_year,followers_year,orig_likes_year,orig_rt_year,follower_to_following_ratio
710,710,6.045901639,3.424836601,1130,768,0.337588652,0.293700089,1,male,1,0,0,1,2.75,128.36363,410.9091,279.27274,776.0739,439.62445,0.679646
711,711,2.285714286,2,54,8,0.666666667,0.472727273,1,female,0,1,0,1,2.0833333,7.2,25.92,3.84,16.457142,14.4,0.14814815
712,712,2.325581395,1.571428571,26,85,0.632911392,0.538461538,1,male,0,0,1,1,2.75,21.454546,9.454545,30.90909,49.894295,33.714287,3.2692308
713,713,4.703296703,2.947368421,726,677,0.477977162,0.496350365,1,female,1,0,0,1,9.333333,67.28571,77.78571,72.53571,316.46466,198.31578,0.93250686
714,714,2.909090909,1.5,104,148,0.419117647,0.18,1,male,0,0,1,1,2.75,5.818182,37.81818,53.81818,16.925621,8.727273,1.4230769
715,715,6,2.666666667,127,119,0.719626168,0.73015873,1,female,0,1,0,1,2.6666667,1.125,47.625,44.625,6.75,3,0.93700784
716,716,1.5,0,103,32,0.448275862,0.422680412,1,male,0,0,1,1,8.833333,1.018868,11.6603775,3.6226416,1.528302,0,0.3106796
717,717,0,1,21,4,0.666666667,0.380952381,1,female,1,0,0,1,2.4166667,2.4827585,8.689655,1.6551725,0,2.4827585,0.1904762
718,718,2.333333333,4,164,99,0.585106383,0.575,1,female,0,1,0,1,4.6666665,0.85714287,35.142857,21.214285,2,3.4285715,0.60365856
719,719,3.686846039,2.692098093,2887,3772,0.641234222,0.659866338,1,male,0,1,0,1,0.5833333,3267.4285,4949.143,6466.2856,12046.506,8796.238,1.3065466
720,720,0,0,69,16,0.416666667,0.181818182,1,male,0,0,1,1,2.3333333,0,29.571428,6.857143,0,0,0.23188406
721,721,3.25,4,27,41,0.717948718,0.703703704,1,female,0,0,0,,2.75,2.5454545,9.818182,14.909091,8.272727,10.181818,1.5185186
722,722,4.364864865,3.674796748,122,931,0.458682635,0.453781513,1,male,0,1,0,1,6.4166665,31.792208,19.012987,145.09091,138.76869,116.8299,7.6311474
723,723,3.8,2.5,136,108,0.278846154,0.371212121,1,female,0,0,0,,2.6666667,13.875,51,40.5,52.725,34.6875,0.7941176
724,724,1,0,118,31,0.517241379,0.504504505,1,female,0,0,1,1,2.6666667,0.375,44.25,11.625,0.375,0,0.26271185
725,725,1.75,2.042253521,266,270,0.373015873,0.375478927,1,male,0,0,1,1,6.25,33.6,42.56,43.2,58.799995,68.61971,1.0150375
726,726,4.004672897,5.291666667,1143,345,0.438871473,0.384750219,1,male,1,0,0,1,2.6666667,166.125,428.625,129.375,665.2763,879.0781,0.30183727
727,727,4.845360825,2.675675676,73,92,0.488636364,0.458333333,1,male,0,0,0,,0.75,161.33333,97.333336,122.666664,781.7182,431.67566,1.2602739
728,728,1.5,1,21,49,0.770833333,0.761904762,1,female,1,0,0,1,7.8333335,1.7872341,2.680851,6.255319,2.680851,1.7872341,2.3333333
729,729,2,1,35,16,0.785714286,0.764705882,1,female,0,0,1,1,2.6666667,0.75,13.125,6,1.5,0.75,0.45714286
730,730,1,1,8,58,0.672727273,1,1,female,0,0,0,,2.6666667,1.125,3,21.75,1.125,1.125,7.25
731,731,0,0,7,5,0.6,0.428571429,1,female,1,0,0,1,2.3333333,0.42857143,3,2.142857,0,0,0.71428573
732,732,4.474576271,3.64,57,246,0.407894737,0.431034483,1,female,0,1,0,1,2.5833333,27.870968,22.064516,95.22581,124.71077,101.450325,4.3157897
733,733,5.264705882,3.025641026,62,125,0.641666667,0.68852459,1,female,0,1,0,1,2.3333333,35.142857,26.571428,53.57143,185.0168,106.329666,2.016129
734,734,3.333333333,2.5,60,28,,,1,female,1,0,0,1,1.8333334,3.8181818,32.727272,15.272727,12.727272,9.545454,0.46666667
735,735,2.8,1.5,55,61,0.719298246,0.636363636,1,female,0,0,0,,2.3333333,5.142857,23.571428,26.142857,14.4,7.714286,1.1090909
736,736,7.944444444,2.568627451,550,352,0.697058824,0.587242026,1,female,1,0,0,1,2.1666667,53.076923,253.84616,162.46153,421.66666,136.33484,0.64
737,737,2.117647059,1.5,75,57,0.469387755,0.397260274,1,female,1,0,0,1,2.5833333,10.064516,29.032259,22.064516,21.313093,15.096774,0.76
738,738,3.239130435,3.0625,137,568,0.40719697,0.349206349,1,female,0,0,1,1,6.1666665,42.648647,22.216217,92.10811,138.14453,130.61148,4.1459856
739,739,1,0,65,15,0.538461538,0.646153846,1,female,1,0,0,1,2.3333333,69.85714,27.857143,6.428571,69.85714,0,0.23076923
740,740,1.428571429,1.75,31,50,0.534883721,0.419354839,1,male,0,1,0,1,2.5833333,8.129032,12,19.35484,11.612903,14.225806,1.6129032
741,741,3.755208333,2.042253521,589,603,0.62283737,0.568994889,1,female,0,1,0,1,2.5,397.2,235.6,241.2,1491.5688,811.1831,1.0237691
742,742,2.333333333,1.5,60,86,0.649350649,0.457627119,1,female,1,0,0,1,9.25,1.5135136,6.4864864,9.2972975,3.5315316,2.2702703,1.4333333
743,743,4.216138329,2.381443299,1344,1299,0.72913257,0.73740458,1,female,1,0,0,1,5.9166665,327.88733,227.15492,219.5493,1382.4183,780.8451,0.96651787
744,744,1.333333333,5,45,24,0.666666667,0.720930233,1,female,0,0,1,1,2.5,4,18,9.6,5.3333335,20,0.53333336
745,745,2.5,1,4,49,0.4,0,1,male,0,1,0,1,2.25,4.4444447,1.7777778,21.777779,11.111112,4.4444447,12.25
746,746,6.870967742,4.875,274,125,0.64957265,0.650735294,1,female,1,0,0,1,2.5,16,109.6,50,109.935486,78,0.45620438
747,747,2.92,3.555555556,67,67,0.338461538,0.447761194,1,male,1,0,0,1,2.1666667,15.230769,30.923077,30.923077,44.473846,54.153847,1
748,748,3,0,73,19,0.473684211,0.369863014,1,male,1,0,0,1,1.0833334,2.7692308,67.38461,17.538462,8.307693,0,0.26027396
749,749,1,1,37,36,0.529411765,0.648648649,1,male,0,0,1,1,2.5,2,14.8,14.4,2,2,0.972973
750,750,3.25,1.75,56,34,0.8,0.574074074,1,female,0,0,0,,2.5,1.6,22.4,13.6,5.2000003,2.8,0.60714287
751,751,1,0,28,33,0.620689655,0.444444444,1,female,0,0,1,1,2.5,0.4,11.2,13.2,0.4,0,1.1785715
752,752,3.359756098,2.352941176,92,374,0.600574713,0.505494505,1,male,0,0,1,1,2.5,85.6,36.8,149.6,287.59512,201.41176,4.0652175
753,753,4.428571429,2.55,173,136,0.580645161,0.550295858,1,female,0,0,0,,2.5,27.2,69.2,54.4,120.457146,69.36,0.78612715
754,754,4.195154778,2.614107884,474,498,0.363057325,0.310126582,1,male,0,1,0,1,2.5,444.4,189.6,199.2,1864.3268,1161.7095,1.050633
755,755,1.333333333,1,53,22,0.611111111,0.64,1,female,0,0,1,1,6.3333335,1.8947369,8.368421,3.4736843,2.526316,1.8947369,0.41509435
756,756,5.071705426,3.061302682,1037,4275,0.384280594,0.294871795,1,male,0,1,0,1,6.75,309.62964,153.62962,633.3333,1570.3503,947.87006,4.1224685
757,757,7.5,3.142857143,29,185,0.5,0.586206897,1,male,0,0,1,1,2.4166667,20.689655,12,76.55173,155.17241,65.02463,6.37931
758,758,4.72061657,2.079320113,540,406,0.538888889,0.553903346,1,female,1,0,0,1,2.4166667,248.27586,223.44827,168,1172.0151,516.245,0.75185186
759,759,3.328571429,2.285714286,358,225,0.647058824,0.638176638,1,female,0,0,0,,2.4166667,40.13793,148.13792,93.10345,133.60197,91.74384,0.62849164
760,760,4.333333333,3,39,14,0.230769231,0.421052632,1,male,1,0,0,1,2,2.5,19.5,7,10.833333,7.5,0.35897437
761,761,0,0,39,13,0.923076923,0.675675676,1,female,0,0,0,,0.16666667,0,234,78,0,0,0.33333334
762,762,1.777777778,2,68,70,0.538461538,0.417910448,1,male,0,0,0,,2.4166667,8.275862,28.137932,28.965517,14.712643,16.551723,1.0294118
763,763,6.428571429,3.944444444,80,536,0.41902834,0.243589744,1,male,0,1,0,1,6.3333335,19.578947,12.631579,84.63158,125.86466,77.228065,6.7
764,764,2.008,1.5,680,169,0.559748428,0.49628529,1,male,1,0,0,1,2.3333333,101.14286,291.42856,72.42857,203.09486,151.7143,0.2485294
765,765,5,1,41,52,0.74,0.575,1,female,0,1,0,1,2.3333333,1.2857143,17.571428,22.285715,6.428571,1.2857143,1.2682927
766,766,1.769230769,1.777777778,186,143,0.727941176,0.582417582,1,female,0,0,1,1,6.3333335,10.421053,29.368422,22.578947,18.437248,18.526316,0.7688172
767,767,0,0,27,6,0.333333333,0.333333333,1,female,0,0,0,,1.3333334,0,20.25,4.5,0,0,0.22222222
768,768,2,1,7,22,0.681818182,0.428571429,1,male,0,0,0,,2.3333333,1.2857143,3,9.428572,2.5714285,1.2857143,3.142857
769,769,6.210743802,3.420689655,289,546,0.634011091,0.566433566,1,female,1,0,0,1,7.1666665,49.813953,40.32558,76.18604,309.3817,170.39807,1.8892734
770,770,2.891304348,2.161290323,83,216,0.524752475,0.548780488,1,female,0,1,0,1,5.25,15.809524,15.809524,41.142857,45.710144,34.168972,2.6024096
771,771,1.25,0,58,28,0.166666667,0.408163265,1,female,0,0,0,,1.6666666,4.2,34.8,16.8,5.25,0,0.4827586
772,772,2.893574297,1.994413408,252,360,0.5,0.400809717,1,male,0,1,0,1,4.6666665,173.78572,54,77.14286,502.8619,346.6006,1.4285715
773,773,1.515151515,1.519230769,503,156,0.635135135,0.58266129,1,male,0,0,0,,6.3333335,78.789474,79.42105,24.631578,119.37799,119.699394,0.31013918
774,774,2.5,1.666666667,24,23,0.571428571,0.695652174,1,female,0,0,0,,2,3.5,12,11.5,8.75,5.8333335,0.9583333
775,775,3.275641026,1.686567164,239,233,0.460829493,0.483050847,1,male,0,1,0,1,2,86.5,119.5,116.5,283.34296,145.88806,0.9748954
776,776,5.51026393,4.182926829,128,2265,0.339990015,0.264,1,male,0,0,1,1,2.25,209.77777,56.88889,1006.6667,1155.9309,877.48505,17.695312
777,777,5.180249281,2.756997455,2348,2041,0.67012987,0.62587108,1,male,0,0,1,1,6.3333335,267.4737,370.73685,322.26315,1385.5804,737.4243,0.8692504
778,778,3.625,3.666666667,25,77,0.480519481,0.541666667,1,female,0,0,1,1,2.25,4.4444447,11.111111,34.22222,16.111113,16.296297,3.08
779,779,2.6,2.4,171,16,0.769230769,0.726190476,1,female,0,0,0,,1.9166666,15.652174,89.21739,8.347826,40.695652,37.565216,0.09356725
780,780,10.01769912,5.641025641,467,1811,0.346107784,0.372807018,1,female,0,0,0,,2.1666667,116.76923,215.53847,835.8461,1169.759,658.69824,3.8779442
781,781,4.666666667,4.322761194,811,1236,0.47429078,0.462779156,1,female,0,0,0,,2.1666667,840.9231,374.30768,570.46155,3924.3079,3635.1096,1.5240444
782,782,1.714285714,2.275862069,157,143,0.613138686,0.569536424,1,female,0,1,0,1,3.0833333,24.64865,50.91892,46.37838,42.254826,56.096928,0.91082805
783,783,15.08695652,4.615384615,184,518,0.525562372,0.451977401,1,male,0,0,1,1,2.1666667,10.615385,84.92308,239.07692,160.15385,48.994083,2.8152175
784,784,1.907216495,1.981132075,371,342,0.563106796,0.597222222,1,female,0,0,0,,6.25,62.72,59.36,54.72,119.62062,124.25661,0.92183286
785,785,2.505,1.983606557,175,59,0.785714286,0.442528736,1,female,0,1,0,1,2.1666667,168.46153,80.76923,27.23077,421.99612,334.1614,0.33714285
786,786,2,1,44,15,0.25,0.55,1,male,1,0,0,1,2.75,1.0909091,16,5.4545455,2.1818182,1.0909091,0.3409091
787,787,3.634408602,2.866666667,366,192,0.721590909,0.614958449,1,male,1,0,0,1,2.1666667,68.76923,168.92308,88.61539,249.9355,197.13847,0.52459013
788,788,14.59183673,5.74,99,344,0.523364486,0.520408163,1,female,0,1,0,1,2.1666667,23.076923,45.692307,158.76923,336.7347,132.46153,3.4747474
789,789,3.397435897,1.678571429,381,167,0.335403727,0.308510638,1,male,1,0,0,1,2.1666667,135.6923,175.84616,77.07692,461.00592,227.76923,0.43832022
790,790,0,0,74,15,0.666666667,0.397260274,1,female,1,0,0,1,1.9166666,1.0434783,38.608696,7.826087,0,0,0.2027027
791,791,1,0,37,9,0.75,0.694444444,1,female,1,0,0,1,1.4166666,0.7058824,26.117647,6.352941,0.7058824,0,0.24324325
792,792,2.0875,1.909090909,325,96,0.568627451,0.505882353,1,female,1,0,0,1,2.1666667,76.15385,150,44.307693,158.97116,145.38461,0.29538462
793,793,1.444444444,1.428571429,0,134,,,1,male,0,0,0,,9.166667,17.018183,0,14.618182,24.58182,24.31169,
794,794,3.112582781,2.261538462,1045,364,0.563218391,0.4975892,1,female,0,0,0,,2.75,82.90909,380,132.36363,258.0614,187.50209,0.34832537
795,795,1.375,0,8,12,0.363636364,0.375,1,male,0,0,1,1,2.0833333,3.84,3.84,5.76,5.2799997,0,1.5
796,796,6.339285714,7.384615385,187,61,0.590163934,0.589189189,1,female,0,1,0,1,2.0833333,158.88,89.76,29.28,1007.1857,1173.2677,0.3262032
797,797,3.5,1.666666667,27,30,0.678571429,0.62962963,1,female,0,1,0,1,2.0833333,3.36,12.96,14.4,11.759999,5.6,1.1111112
798,798,6.294117647,8.833333333,62,427,0.536585366,0.290322581,1,male,0,1,0,1,5.1666665,4.064516,12,82.645164,25.582542,35.903225,6.887097
799,799,4.888324873,2.296296296,503,169,0.61038961,0.573469388,1,female,0,0,0,,2.0833333,263.52,241.44,81.12,1288.1713,605.12,0.33598408
800,800,1.5,1.25,501,151,0.395683453,0.292433538,1,male,1,0,0,1,11.333333,89.55882,44.205883,13.323529,134.33823,111.94853,0.3013972
801,801,4.715517241,2.090909091,193,331,0.689655172,0.59375,1,female,0,0,1,1,1.9166666,90.26087,100.695656,172.69565,425.6267,188.72728,1.7150259
802,802,5.322580645,2.428571429,62,69,0.753623188,0.741935484,1,female,1,0,0,1,2,20.5,31,34.5,109.1129,49.785713,1.1129032
803,803,5.571428571,3.083333333,22,38,0.722222222,0.727272727,1,male,1,0,0,1,1.9166666,12,11.478261,19.826086,66.85714,37,1.7272727
804,804,4.588235294,2.727272727,26,38,0.5,0.692307692,1,female,0,0,0,,2,13.5,13,19,61.941177,36.81818,1.4615384
805,805,3.1875,2.210526316,19,282,0.422680412,0.227272727,1,male,0,1,0,1,3.75,6.133333,5.0666666,75.2,19.55,13.557895,14.842105
806,806,4.308080808,2.527027027,267,498,0.432967033,0.425287356,1,female,0,1,0,1,1.9166666,137.73914,139.30435,259.82608,593.39136,348.07053,1.8651686
807,807,3.661040788,3.709897611,1265,1633,0.368733509,0.381294964,1,female,0,0,1,1,6.1666665,153.89189,205.13513,264.81082,563.4045,570.92316,1.290909
808,808,8.029247911,6.847133758,345,2232,0.449975112,0.457227139,1,male,0,0,1,1,1.9166666,460.17392,180,1164.5217,3694.8506,3150.8723,6.4695654
809,809,3.4,3.75,238,112,0.594339623,0.588744589,1,male,1,0,0,1,8.166667,3.9183674,29.142857,13.714286,13.322449,14.693878,0.47058824
810,810,4.987179487,2.76,256,289,0.665413534,0.62248996,1,male,0,0,1,1,7.75,26.451612,33.032257,37.29032,131.91895,73.00645,1.1289062
811,811,3.5,1.5,115,382,0.58839779,0.473684211,1,female,0,1,0,1,1.8333334,2.1818182,62.727272,208.36363,7.636364,3.2727275,3.3217392
812,812,1,0,69,30,0.678571429,0.661764706,1,male,1,0,0,1,1.9166666,5.2173915,36,15.652174,5.2173915,0,0.4347826
813,813,0,0,41,3,1,0.487804878,1,female,0,0,0,,1.9166666,0,21.391304,1.5652174,0,0,0.07317073
814,814,4.333333333,1,25,37,0.72972973,0.708333333,1,female,1,0,0,1,1,3,25,37,13,3,1.48
815,815,1.333333333,1,8,37,0.694444444,0.375,1,female,0,0,1,1,1.9166666,2.0869565,4.173913,19.304348,2.7826087,2.0869565,4.625
816,816,2.678571429,1.72972973,805,347,0.507886435,0.4375,1,female,1,0,0,1,6.6666665,18,120.75,52.05,48.214287,31.135136,0.4310559
817,817,1.454545455,1.6,276,116,0.581818182,0.552727273,1,female,0,0,1,1,6.25,3.68,44.16,18.56,5.3527274,5.888,0.42028984
818,818,9.836734694,4.763157895,131,252,0.620833333,0.709923664,1,female,0,0,0,,1.8333334,27.818182,71.454544,137.45454,273.64008,132.5024,1.9236641
819,819,5,3.666666667,88,104,0.441176471,0.325842697,1,male,1,0,0,1,1.75,9.714286,50.285713,59.42857,48.57143,35.61905,1.1818181
820,820,4,0,63,38,0.578947368,0.598425197,1,male,0,0,1,1,0.6666667,4.5,94.5,57,18,0,0.6031746
821,821,4.15,1.625,251,131,0.612403101,0.497991968,1,male,1,0,0,1,1.75,28,143.42857,74.85714,116.2,45.5,0.52191234
822,822,5.316455696,2.196078431,211,152,0.818181818,0.805825243,1,female,0,0,1,1,1.75,53.714287,120.57143,86.85714,285.56964,117.960785,0.7203792
823,823,0,0,65,18,0.75,0.714285714,1,female,0,0,0,,1.75,0.5714286,37.142857,10.285714,0,0,0.2769231
824,824,3.715686275,3.5,478,226,0.668269231,0.581052632,1,female,0,0,0,,6.0833335,30.41096,78.57534,37.150684,112.99758,106.438354,0.47280335
825,825,1.928571429,1.166666667,107,26,0.769230769,0.654205607,1,female,0,1,0,1,1.75,10.285714,61.142857,14.857142,19.836735,12,0.24299066
826,826,9.421052632,8.058823529,241,401,0.42408377,0.45,1,female,0,0,1,1,3.5833333,6.418605,67.25581,111.906975,60.470013,51.726402,1.6639004
827,827,2.285714286,2,22,63,0.666666667,0.590909091,1,male,0,0,0,,1.5833334,6.3157897,13.894737,39.789474,14.43609,12.631579,2.8636363
828,828,14.98571429,7.868686869,62,1822,0.3986731,0.365079365,1,male,0,0,1,1,1.5,145.33333,41.333332,1214.6666,2177.9238,1143.5824,29.387096
829,829,7.564885496,3.636363636,216,637,0.662731872,0.570707071,1,female,0,1,0,1,1.6666666,82.8,129.6,382.2,626.37256,301.0909,2.949074
830,830,5.4875,2.965811966,310,303,0.588424437,0.57957958,1,female,1,0,0,1,1.6666666,108.6,186,181.8,595.9425,322.0872,0.9774194
831,831,5.984732824,5.128571429,233,185,0.456521739,0.396624473,1,male,1,0,0,1,1.5,109.333336,155.33333,123.333336,654.3308,560.7238,0.7939914
832,832,2.5,1,11,4,0.666666667,1,1,male,0,0,1,1,2.0833333,3.84,5.28,1.92,9.599999,3.84,0.36363637
833,833,4.071428571,1.692307692,73,111,0.625,0.550724638,1,female,0,0,1,1,1.6666666,19.2,43.8,66.6,78.17143,32.49231,1.520548
834,834,2,0,43,13,0.583333333,0.181818182,1,male,0,0,1,1,1.5833334,1.2631578,27.157894,8.210526,2.5263157,0,0.30232558
835,835,5.049627792,2.765124555,200,518,0.625766871,0.593908629,1,female,0,1,0,1,1.5833334,279.1579,126.31579,327.1579,1409.6434,771.9064,2.59
836,836,8.282352941,3.268656716,224,1657,0.264100863,0.226244344,1,male,0,0,1,1,1.5833334,348.6316,141.47368,1046.5264,2887.49,1139.557,7.397321
837,837,5.212121212,2.461538462,279,156,0.536912752,0.496376812,1,female,0,1,0,1,5.75,6.9565215,48.52174,27.130434,36.258232,17.123745,0.5591398
838,838,2.3,2.242990654,535,845,0.662387677,0.709369025,1,female,0,0,0,,5.75,79.13043,93.04348,146.95653,182,177.48882,1.5794393
839,839,3.984375,1.939516129,140,911,0.378973105,0.273381295,1,male,0,0,1,1,6.1666665,135.40541,22.702703,147.72974,539.5059,262.62097,6.507143
840,840,3.071428571,3.25,106,63,0.793103448,0.339622642,1,male,1,0,0,1,1.5833334,21.473684,66.947365,39.789474,65.95489,69.789474,0.5943396
841,841,12.26818182,5.400365631,153,2905,0.431464174,0.36,1,male,0,0,0,,1.5833334,442.73685,96.63158,1834.7368,5431.576,2390.941,18.986929
842,842,2,0,1,33,0.75862069,0,1,male,0,0,1,1,1.5833334,0.6315789,0.6315789,20.842106,1.2631578,0,33
843,843,17.4,5.513513514,45,299,0.551470588,0.325581395,1,male,0,0,0,,1.4166666,28.235294,31.764706,211.05882,491.29413,155.67567,6.6444445
844,844,6.641025641,3.402985075,695,1009,0.42295082,0.431314623,1,male,0,0,1,1,1.5,230.66667,463.33334,672.6667,1531.8633,784.95526,1.4517986
845,845,2.485294118,2.222222222,10,40,0.529411765,0.7,1,male,0,0,1,1,1.5,74,6.6666665,26.666666,183.91176,164.44444,4
846,846,12.06666667,5,53,275,0.388235294,0.320754717,1,female,0,1,0,1,1.3333334,13.5,39.75,206.25,162.9,67.5,5.188679
847,847,18.19354839,12.40909091,83,299,0.504983389,0.494505495,1,male,1,0,0,1,1.5833334,20.210526,52.42105,188.8421,367.70117,250.79425,3.6024096
848,848,2.5,1.666666667,321,182,0.630681818,0.526479751,1,male,1,0,0,1,1,109,321,182,272.5,181.66667,0.5669782
849,849,5,3,38,24,0.47826087,0.315789474,1,male,0,0,1,1,1.5,3.3333333,25.333334,16,16.666666,10,0.6315789
850,850,0,2,5,6,0.6,0.75,1,female,0,1,0,1,1.5,1.3333334,3.3333333,4,0,2.6666667,1.2
851,851,2.974522293,2.023809524,403,111,0.712962963,0.609022556,1,female,1,0,0,1,1.5,133.33333,268.66666,74,396.60297,269.84125,0.27543426
852,852,5.757575758,2.703703704,237,251,0.46875,0.420408163,1,male,0,1,0,1,1.5,28.666666,158,167.33333,165.0505,77.50617,1.0590718
853,853,2.375,1,51,18,0.764705882,0.705882353,1,male,0,1,0,1,1.5,6.6666665,34,12,15.833333,6.6666665,0.3529412
854,854,19,3.083333333,173,177,0.644970414,0.629411765,1,female,0,0,0,,0.6666667,19.5,259.5,265.5,370.5,60.125,1.0231214
855,855,3.058394161,2.443396226,234,289,0.415770609,0.359307359,1,male,0,0,0,,6.1666665,46.864864,37.945946,46.864864,143.33122,114.50943,1.2350427
856,856,1,1,18,11,0.666666667,0.777777778,1,female,0,0,1,1,1.4166666,0.7058824,12.705882,7.7647057,0.7058824,0.7058824,0.6111111
857,857,3,1.5,36,69,0.636363636,0.571428571,1,female,1,0,0,1,1.3333334,16.5,27,51.75,49.5,24.75,1.9166666
858,858,1.3,0,139,34,0.393939394,0.304347826,1,male,0,0,0,,1.4166666,24.705883,98.117645,24,32.11765,0,0.24460432
859,859,6.24137931,2.6875,456,233,0.717391304,0.683628319,1,female,0,0,0,,1.3333334,25.5,342,174.75,159.15517,68.53125,0.51096493
860,860,9.127559055,4.622176591,1919,3192,0.446362098,0.42167382,1,male,0,0,0,,5.5833335,132.35822,343.7015,571.7015,1208.1074,611.783,1.6633663
861,861,6.223719677,4.892063492,703,2431,0.356763926,0.30989957,1,male,0,0,1,1,6.1666665,78.97298,114,394.21622,491.50568,386.34082,3.458037
862,862,7,4,342,229,0.517699115,0.485294118,1,female,0,0,1,1,0.8333333,10.8,410.4,274.8,75.6,43.2,0.66959065
863,863,0,0,8,6,0,0.428571429,1,male,0,0,1,1,9.083333,0.33027524,0.88073397,0.6605505,0,0,0.75
864,864,8.024793388,3.151515152,387,291,0.435714286,0.391644909,1,female,0,0,0,,1,319,387,291,2559.9092,1005.3333,0.751938
865,865,4.173913043,2.571428571,98,141,0.473684211,0.34375,1,male,0,0,1,1,5.25,15.809524,18.666666,26.857143,65.98758,40.65306,1.4387755
866,866,4.071428571,2.450980392,64,148,0.697841727,0.390625,1,male,0,0,1,1,1.0833334,102.46154,59.076923,136.61539,417.16486,251.13123,2.3125
867,867,4.384615385,2.72,1161,694,0.517595308,0.529462738,1,female,0,0,1,1,1.25,157.6,928.8,555.2,691.01544,428.67203,0.59776056
868,868,7.621621622,3.48,172,201,0.771276596,0.744186047,1,female,1,0,0,1,1.0833334,36,158.76923,185.53847,274.3784,125.28,1.1686046
869,869,2.671794872,2.18018018,300,197,0.466666667,0.433447099,1,female,1,0,0,1,4.8333335,70.13793,62.068966,40.75862,187.39417,152.91333,0.6566667
870,870,2,1.333333333,84,26,0.526315789,0.654320988,1,female,1,0,0,1,1.3333334,7.5,63,19.5,15,10,0.30952382
871,871,13.95238095,8.575,167,475,0.493506494,0.476190476,1,female,0,0,1,1,0.5833333,111.42857,286.2857,814.2857,1554.6938,955.5,2.8443115
872,872,5.333333333,2,176,337,0.475177305,0.459627329,1,male,0,0,0,,4.5833335,22.690908,38.4,73.527275,121.01818,45.381817,1.9147727
873,873,5.340909091,3.083333333,168,90,0.710843373,0.742331288,1,female,1,0,0,1,1.1666666,50.57143,144,77.14286,270.0974,155.92857,0.53571427
874,874,0,0,36,15,0.615384615,0.138888889,1,female,0,0,1,1,1.75,0,20.571428,8.571428,0,0,0.41666666
875,875,5,1,17,13,0.833333333,0.588235294,1,male,0,0,1,1,4.75,0.42105263,3.5789473,2.7368422,2.1052632,0.42105263,0.7647059
876,876,1.571428571,1.25,81,42,0.744186047,0.594936709,1,female,0,1,0,1,1.1666666,21.428572,69.42857,36,33.67347,26.785715,0.5185185
877,877,2.240740741,2,836,175,0.725,0.521212121,1,female,0,0,1,1,5.6666665,13.235294,147.52942,30.882353,29.656864,26.470589,0.20933014
878,878,1,0,0,54,0.755102041,0.602941176,1,female,0,0,1,1,4.0833335,0.48979592,0,13.22449,0.48979592,0,
879,879,2.25,1,2,13,0.363636364,0.5,1,female,0,0,0,,0.8333333,9.6,2.4,15.6,21.6,9.6,6.5
880,880,1.5,0,24,15,0.294117647,0.125,1,female,0,0,0,,0.5833333,3.4285715,41.142857,25.714285,5.142857,0,0.625
881,881,1,1,4,8,0.666666667,0.75,1,male,0,1,0,1,1.0833334,0.9230769,3.6923077,7.3846154,0.9230769,0.9230769,2
882,882,1.3,1,102,6,0.5,0.32,1,male,0,0,0,,1.1666666,40.285713,87.42857,5.142857,52.371426,40.285713,0.05882353
883,883,0,0,4,7,0.833333333,0.75,1,female,0,1,0,1,6.0833335,0.82191783,0.65753424,1.150685,0,0,1.75
884,884,1.875,2,97,19,0.388888889,0.413793103,1,male,1,0,0,1,1.0833334,13.846154,89.53846,17.538462,25.961538,27.692308,0.19587629
885,885,2,1,0,1,0,,1,male,1,0,0,1,1.0833334,0.9230769,0,0.9230769,1.8461539,0.9230769,
886,886,6.454545455,3.5,73,171,0.817142857,0.657534247,1,female,0,0,1,1,0.9166667,13.090909,79.63636,186.54546,84.495865,45.81818,2.3424656
887,887,9.851851852,4.8,297,263,0.810077519,0.849829352,1,male,0,0,0,,1.0833334,25.846153,274.15384,242.76923,254.63248,124.06154,0.8855219
888,888,1,0,66,7,0.571428571,0.4,1,female,0,0,0,,1.0833334,0.9230769,60.923077,6.4615383,0.9230769,0,0.10606061
889,889,1.5,0,208,26,0.636363636,0.604878049,1,female,1,0,0,1,2,3.5,104,13,5.25,0,0.125
890,890,3.630824373,1.850299401,711,399,0.639257294,0.529327611,1,male,0,0,1,1,5.6666665,74.29412,125.47059,70.411766,269.7489,137.46637,0.5611814
891,891,3.513426423,2.364016736,2404,7341,0.439629847,0.464239829,1,male,0,0,0,,2,1174,1202,3670.5,4124.7627,2775.3557,3.0536606
892,892,2.824729892,1.732590529,426,544,0.600782779,0.516826923,1,female,0,0,1,1,4.4166665,272.60376,96.45283,123.169815,770.032,472.3107,1.2769953
893,893,6.75,2.774193548,157,162,0.470198675,0.476821192,1,male,0,0,0,,1,47,157,162,317.25,130.3871,1.0318471
894,894,5.347826087,2.428571429,153,71,0.591549296,0.523178808,1,female,0,0,0,,1,33,153,71,176.47826,80.14286,0.4640523
895,895,1.857142857,1,91,38,0.666666667,0.445783133,1,female,0,1,0,1,1,12,91,38,22.285715,12,0.41758242
896,896,1.285714286,0,63,67,0.8125,0.761904762,1,female,0,0,1,1,4.4166665,3.8490567,14.264151,15.169811,4.948787,0,1.0634921
