,avg_orig_message_likes,avg_orig_message_retweets,friends_count,followers_count,female_pct_follower,female_pct_friend,twitter,female,asstprof,assocprof,prof,academic,yrs_on_twitter,origtweets_year,friends_year,followers_year,orig_likes_year,orig_rt_year,ff_ratio
130,4.625,1.75,217.0,92.0,0.5569620253164557,0.6173469387755102,1.0,1.0,0.0,0.0,0.0,,5.25,5.5238094,41.333332,17.52381,25.547619,9.666666,0.42396313
131,3.935813274981765,2.668539325842697,277.0,1051.0,0.37891440501043844,0.2971014492753623,1.0,0.0,1.0,0.0,0.0,1.0,5.3333335,419.8125,51.9375,197.0625,1652.3036,1120.2861,3.7942238
132,3.6409348441926346,2.6594360086767894,3666.0,11921.0,,0.3504439511653718,1.0,1.0,0.0,0.0,1.0,1.0,7.25,279.72415,505.65518,1644.2759,1018.4574,743.9085,3.251773
133,6.265193370165746,4.007246376811594,144.0,639.0,0.37132987910189985,0.21678321678321677,1.0,0.0,1.0,0.0,0.0,1.0,2.8333333,69.52941,50.82353,225.52942,435.6152,278.6215,4.4375
134,4.053333333333334,2.380952380952381,1123.0,1055.0,0.5505263157894736,0.5902841429880843,1.0,0.0,0.0,0.0,0.0,,10.166667,99.04918,110.459015,103.77049,401.47934,235.83138,0.9394479
135,1.5772058823529411,1.5631067961165048,566.0,448.0,0.3981264637002342,0.30303030303030304,1.0,0.0,0.0,0.0,0.0,,8.416667,129.02971,67.24753,53.227722,203.50641,201.68721,0.79151946
136,2.2615384615384615,1.4264705882352942,220.0,144.0,0.4365079365079365,0.46078431372549017,1.0,1.0,1.0,0.0,0.0,1.0,5.3333335,73.6875,41.25,27.0,166.64711,105.11305,0.6545454
137,0.0,0.0,20.0,7.0,0.8571428571428571,0.5789473684210527,1.0,1.0,1.0,0.0,0.0,1.0,5.3333335,0.1875,3.75,1.3125,0.0,0.0,0.35
138,3.0,1.0,14.0,59.0,0.2909090909090909,0.21428571428571427,1.0,0.0,0.0,0.0,1.0,1.0,1.6666666,0.6,8.4,35.4,1.8000001,0.6,4.214286
139,5.294117647058823,2.090909090909091,168.0,274.0,0.34108527131782945,0.3125,1.0,0.0,0.0,0.0,0.0,,4.5833335,4.3636365,36.654545,59.78182,23.101604,9.123967,1.6309524
140,4.33879781420765,3.04,753.0,2350.0,0.24799244213509683,0.30517711171662126,1.0,1.0,0.0,0.0,0.0,,7.5833335,127.12088,99.2967,309.8901,551.5518,386.44748,3.1208498
141,4.6798866855524075,3.615767634854772,1855.0,15352.0,0.4873015873015873,0.4950711938663746,1.0,1.0,0.0,1.0,0.0,1.0,10.166667,291.541,182.45901,1510.0328,1364.3788,1054.1444,8.2760105
142,3.0997464074387153,2.1339285714285716,1274.0,3225.0,0.35518557058619493,0.3656532456861134,1.0,0.0,0.0,0.0,1.0,1.0,10.166667,202.62296,125.31148,317.2131,628.0798,432.3829,2.531397
143,4.590062111801243,2.130434782608696,218.0,1392.0,0.584518167456556,0.641860465116279,1.0,1.0,0.0,1.0,0.0,1.0,8.333333,113.4,26.16,167.04,520.51306,241.59131,6.385321
144,4.333333333333333,1.3333333333333333,73.0,46.0,0.6444444444444445,0.6216216216216216,1.0,1.0,1.0,0.0,0.0,1.0,1.5,4.6666665,48.666668,30.666666,20.222221,6.222222,0.63013697
145,1.6324324324324324,1.8031088082901554,557.0,807.0,0.6037735849056604,0.48613678373382624,1.0,0.0,0.0,0.0,0.0,,10.083333,245.6529,55.23967,80.03306,401.01175,442.9389,1.448833
146,2.05,2.2222222222222223,40.0,179.0,0.3614457831325301,0.5263157894736842,1.0,0.0,1.0,0.0,0.0,1.0,4.9166665,7.5254235,8.135593,36.40678,15.427118,16.723164,4.475
147,1.6595744680851063,1.1388888888888888,2068.0,1960.0,0.4992795389048991,0.48963210702341137,1.0,0.0,0.0,0.0,0.0,,5.0833335,89.31148,406.81967,385.57376,148.21906,101.71585,0.9477756
148,0.0,0.0,66.0,58.0,0.34,0.265625,1.0,0.0,0.0,1.0,0.0,1.0,1.8333334,0.54545456,36.0,31.636364,0.0,0.0,0.8787879
149,2.62,2.5952380952380953,465.0,615.0,0.7157712305025996,0.6623093681917211,1.0,1.0,0.0,0.0,1.0,1.0,8.25,29.69697,56.363636,74.545456,77.80606,77.07071,1.3225807
150,1.4,1.75,142.0,48.0,0.6136363636363636,0.44029850746268656,1.0,0.0,0.0,0.0,1.0,1.0,5.25,12.571428,27.047619,9.142858,17.6,22.0,0.33802816
151,2.5,1.5714285714285714,186.0,91.0,0.6896551724137931,0.6263736263736264,1.0,1.0,1.0,0.0,0.0,1.0,5.0833335,4.9180326,36.590164,17.90164,12.295082,7.728337,0.48924732
152,5.107178968655207,3.0653465346534654,2127.0,1684.0,0.5801242236024845,0.6816029143897996,1.0,1.0,0.0,1.0,0.0,1.0,2.0,681.0,1063.5,842.0,3477.9888,2087.501,0.79172546
153,9.370619946091644,4.746815286624204,1435.0,14445.0,0.4113383183274836,0.4264069264069264,1.0,1.0,0.0,0.0,1.0,1.0,9.666667,82.344826,148.44827,1494.3103,771.6221,390.87567,10.066202
154,5.75,3.708154506437768,207.0,732.0,0.6918687589158345,0.7450980392156863,1.0,0.0,0.0,0.0,1.0,1.0,6.75,56.592594,30.666666,108.44444,325.4074,209.85408,3.536232
155,2.0,0.0,25.0,18.0,0.6666666666666666,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,,1.5,0.6666667,16.666666,12.0,1.3333334,0.0,0.72
156,10.6024,6.904624277456647,5197.0,29310.0,0.4733984375,0.43286254227173265,1.0,1.0,0.0,0.0,1.0,1.0,10.0,144.3,519.7,2931.0,1529.9264,996.3373,5.639792
157,2.2333333333333334,2.2954545454545454,485.0,330.0,0.459546925566343,0.39789473684210525,1.0,1.0,0.0,0.0,0.0,,9.583333,44.452175,50.608696,34.434784,99.27653,102.03795,0.68041235
158,3.6818980667838312,2.642857142857143,828.0,2656.0,0.44794290512174645,0.40464547677261614,1.0,1.0,0.0,0.0,0.0,,8.666667,153.34616,95.53846,306.46155,564.6049,405.272,3.2077296
159,1.8542094455852156,1.3304347826086957,1290.0,612.0,0.5620689655172414,0.5688434303697876,1.0,1.0,1.0,0.0,0.0,1.0,9.916667,110.420166,130.08403,61.714287,204.74211,146.90683,0.4744186
160,6.12905604719764,5.429421768707483,997.0,3232.0,0.3953722334004024,0.26805251641137856,1.0,0.0,0.0,1.0,0.0,1.0,7.8333335,219.06383,127.276596,412.59573,1342.6544,1189.3899,3.2417252
161,2.6,2.0,199.0,16.0,0.1875,0.40594059405940597,1.0,0.0,1.0,0.0,0.0,1.0,4.5,2.2222223,44.22222,3.5555556,5.777778,4.4444447,0.08040201
162,6.3760907504363,6.049019607843137,450.0,2895.0,0.4544423440453686,0.3977272727272727,1.0,0.0,0.0,1.0,0.0,1.0,5.25,269.90475,85.71429,551.4286,1720.9373,1632.6592,6.4333334
163,3.3393939393939394,2.2072072072072073,300.0,1761.0,0.39646464646464646,0.3691275167785235,1.0,1.0,0.0,0.0,1.0,1.0,5.25,98.47619,57.142857,335.42856,328.8508,217.35736,5.87
164,2.775,2.183673469387755,517.0,593.0,0.4767857142857143,0.4116504854368932,1.0,1.0,1.0,0.0,0.0,1.0,5.0,86.0,103.4,118.6,238.65,187.79591,1.147002
165,7.028673835125448,3.3762886597938144,811.0,908.0,0.5696055684454756,0.5152284263959391,1.0,1.0,0.0,1.0,0.0,1.0,6.0,53.333332,135.16667,151.33333,374.8626,180.06873,1.1196054
166,1.7333333333333334,1.6666666666666667,52.0,120.0,0.43243243243243246,0.5882352941176471,1.0,1.0,0.0,0.0,1.0,1.0,5.25,4.0,9.904762,22.857143,6.9333334,6.6666665,2.3076923
167,6.855656697009103,4.235704323570432,686.0,1755.0,0.6510769230769231,0.6342182890855457,1.0,0.0,1.0,0.0,0.0,1.0,4.5,451.77777,152.44444,390.0,3097.2334,1913.597,2.558309
168,1.3333333333333333,1.7142857142857142,48.0,143.0,0.44696969696969696,0.3181818181818182,1.0,1.0,0.0,0.0,1.0,1.0,3.25,3.0769231,14.769231,44.0,4.1025643,5.2747254,2.9791667
169,2.7681159420289854,1.8596491228070176,207.0,538.0,0.35040983606557374,0.3838383838383838,1.0,0.0,0.0,0.0,1.0,1.0,9.916667,15.02521,20.87395,54.2521,41.591526,27.94162,2.5990338
170,2.7062146892655368,1.99009900990099,423.0,308.0,0.6915254237288135,0.6023809523809524,1.0,0.0,0.0,0.0,1.0,1.0,8.25,71.15151,51.272728,37.333332,192.55127,141.59856,0.72813237
171,1.7459016393442623,1.3157894736842106,137.0,69.0,0.5084745762711864,0.25190839694656486,1.0,0.0,0.0,0.0,0.0,,9.916667,43.563026,13.815126,6.957983,76.05676,57.31977,0.50364965
172,4.391156462585034,3.8545454545454545,909.0,316.0,0.4152823920265781,0.32632743362831856,1.0,0.0,0.0,1.0,0.0,1.0,2.5833333,223.35484,351.87097,122.32258,980.7861,860.9314,0.34763476
173,2.5504201680672267,2.175,653.0,221.0,0.5435897435897435,0.47244094488188976,1.0,1.0,0.0,0.0,0.0,,9.916667,42.857143,65.84874,22.285715,109.30373,93.21429,0.33843797
174,4.056426332288401,2.3846153846153846,2780.0,586.0,0.659963436928702,0.6263616557734205,1.0,1.0,0.0,0.0,0.0,,5.1666665,67.548386,538.0645,113.41936,274.00504,161.07692,0.21079136
175,2.727272727272727,1.4,172.0,103.0,0.6630434782608695,0.6023391812865497,1.0,1.0,1.0,0.0,0.0,1.0,8.416667,5.2277226,20.435644,12.237624,14.257425,7.318812,0.5988372
176,4.1437125748503,2.486081370449679,1105.0,876.0,0.6856465005931198,0.6382001836547291,1.0,1.0,1.0,0.0,0.0,1.0,5.0833335,234.4918,217.37704,172.32787,971.6666,582.9657,0.7927602
177,3.4151436031331595,2.1118210862619806,531.0,666.0,0.7519623233908949,0.7057692307692308,1.0,1.0,1.0,0.0,0.0,1.0,8.25,185.81818,64.36364,80.72727,634.59576,392.41473,1.2542373
178,5.988571428571428,3.6459044368600684,1179.0,2944.0,0.556208670095518,0.5395948434622467,1.0,1.0,0.0,0.0,1.0,1.0,8.25,263.75757,142.90909,356.84848,1579.531,961.6349,2.4970315
179,5.235294117647059,3.269230769230769,218.0,506.0,0.3096774193548387,0.36633663366336633,1.0,1.0,1.0,0.0,0.0,1.0,4.4166665,14.943397,49.35849,114.56604,78.23308,48.853413,2.321101
180,3.4857142857142858,1.9230769230769231,102.0,75.0,0.671875,0.6288659793814433,1.0,1.0,0.0,0.0,0.0,,5.1666665,10.258064,19.741936,14.5161295,35.75668,19.727047,0.7352941
181,1.7142857142857142,2.0,46.0,21.0,0.21052631578947367,0.15555555555555556,1.0,1.0,0.0,0.0,0.0,,0.9166667,7.6363635,50.18182,22.90909,13.090909,15.272727,0.45652175
182,5.98975791433892,4.045886075949367,553.0,1663.0,0.3996050032916392,0.34306569343065696,1.0,1.0,1.0,0.0,0.0,1.0,5.1666665,313.9355,107.03226,321.87097,1880.3976,1270.1472,3.0072334
183,3.0444444444444443,2.2666666666666666,266.0,144.0,0.4435483870967742,0.4448818897637795,1.0,0.0,0.0,0.0,0.0,,12.083333,64.38621,22.013794,11.917241,196.02023,145.94208,0.5413534
184,21.349937733499377,14.686936936936936,286.0,13715.0,0.5314584170349538,0.479020979020979,1.0,0.0,1.0,0.0,0.0,1.0,9.916667,95.69748,28.840336,1383.0253,2043.1353,1405.5028,47.954544
185,1.5,1.5,50.0,41.0,0.4722222222222222,0.36,1.0,0.0,0.0,0.0,1.0,1.0,6.75,1.037037,7.4074073,6.0740743,1.5555556,1.5555556,0.82
186,0.0,0.0,35.0,18.0,0.4666666666666667,0.4411764705882353,1.0,0.0,0.0,0.0,1.0,1.0,9.833333,0.91525424,3.559322,1.8305085,0.0,0.0,0.51428574
187,6.6932153392330385,4.5852713178294575,481.0,2510.0,0.3011836913634371,0.451271186440678,1.0,1.0,0.0,1.0,0.0,1.0,9.583333,191.58261,50.191303,261.91306,1282.3037,878.45825,5.218295
188,2.216666666666667,2.025,182.0,129.0,0.41228070175438597,0.3595505617977528,1.0,0.0,0.0,0.0,1.0,1.0,9.666667,11.689655,18.827587,13.344828,25.91207,23.671553,0.7087912
189,2.210526315789474,2.4285714285714284,184.0,69.0,0.38461538461538464,0.35359116022099446,1.0,0.0,0.0,1.0,0.0,1.0,6.4166665,5.922078,28.675325,10.753246,13.09091,14.38219,0.375
190,3.245674740484429,2.297142857142857,370.0,950.0,0.6853546910755148,0.7768595041322314,1.0,0.0,0.0,0.0,1.0,1.0,9.583333,88.90435,38.608696,99.13043,288.5546,204.226,2.5675676
191,4.333333333333333,1.0,84.0,34.0,0.59375,0.46153846153846156,1.0,0.0,0.0,0.0,1.0,1.0,5.0833335,1.1803279,16.52459,6.6885247,5.114754,1.1803279,0.4047619
192,3.091644204851752,2.7544080604534007,2327.0,5989.0,0.5444724522866402,0.5006622516556292,1.0,0.0,0.0,0.0,0.0,,9.833333,293.28815,236.64407,609.05084,906.7426,807.83527,2.5737
193,2.772020725388601,3.156862745098039,130.0,758.0,0.4681159420289855,0.4728682170542636,1.0,0.0,0.0,0.0,1.0,1.0,9.833333,26.338984,13.220339,77.08475,73.01221,83.14856,5.830769
194,1.3333333333333333,1.0,78.0,89.0,0.8255813953488372,0.49333333333333335,1.0,0.0,0.0,0.0,0.0,,9.833333,0.40677965,7.9322033,9.050847,0.5423729,0.40677965,1.1410257
195,3.792682926829268,3.4285714285714284,197.0,157.0,0.7410071942446043,0.7010309278350515,1.0,0.0,0.0,1.0,0.0,1.0,5.3333335,24.375,36.9375,29.4375,92.44665,83.57143,0.79695433
196,2.0,0.0,28.0,41.0,0.45454545454545453,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,,8.083333,0.24742268,3.4639175,5.072165,0.49484536,0.0,1.4642857
197,1.9090909090909092,1.2,446.0,222.0,0.4858490566037736,0.6068181818181818,1.0,1.0,0.0,0.0,0.0,,8.0,42.0,55.75,27.75,80.181816,50.4,0.49775785
198,1.9024390243902438,1.7580645161290323,176.0,758.0,0.5796269727403156,0.5290697674418605,1.0,0.0,0.0,0.0,1.0,1.0,7.4166665,20.494383,23.730337,102.20225,38.989315,36.03045,4.306818
199,2.0,1.0,40.0,16.0,0.4,0.5641025641025641,1.0,0.0,0.0,1.0,0.0,1.0,8.083333,1.3608247,4.9484534,1.9793814,2.7216494,1.3608247,0.4
200,5.525821596244131,3.4963503649635035,188.0,780.0,0.39385474860335196,0.4891304347826087,1.0,1.0,0.0,0.0,1.0,1.0,4.8333335,59.37931,38.896553,161.3793,328.11948,207.61087,4.1489363
201,1.25,2.0,15.0,30.0,0.6774193548387096,0.8666666666666667,1.0,0.0,0.0,0.0,1.0,1.0,5.1666665,4.645161,2.903226,5.806452,5.8064513,9.290322,2.0
202,3.3055555555555554,2.85,350.0,297.0,0.5729537366548043,0.4885057471264368,1.0,0.0,0.0,0.0,1.0,1.0,5.1666665,15.67742,67.741936,57.48387,51.822582,44.680645,0.8485714
203,2.7009345794392523,1.9367088607594938,91.0,189.0,0.5054945054945055,0.5517241379310345,1.0,0.0,0.0,0.0,0.0,,5.1666665,30.967741,17.612904,36.580647,83.641846,59.9755,2.0769231
204,5.114613180515759,2.561111111111111,347.0,881.0,0.5749414519906323,0.5073746312684366,1.0,1.0,0.0,0.0,1.0,1.0,9.833333,62.23729,35.288136,89.59322,318.31967,159.3966,2.538905
205,2.1538461538461537,1.5533980582524272,157.0,153.0,0.6304347826086957,0.6688311688311688,1.0,1.0,0.0,0.0,0.0,,5.0,56.8,31.4,30.6,122.33846,88.23301,0.9745223
206,6.275862068965517,4.833333333333333,170.0,296.0,0.3597122302158273,0.3558282208588957,1.0,0.0,1.0,0.0,0.0,1.0,3.6666667,8.727273,46.363636,80.72727,54.77116,42.18182,1.7411765
207,2.8333333333333335,1.6666666666666667,156.0,36.0,0.6176470588235294,0.5298013245033113,1.0,0.0,1.0,0.0,0.0,1.0,0.41666666,14.4,374.4,86.4,40.8,24.0,0.23076923
208,7.305007587253415,4.731462925851703,376.0,2063.0,0.25963597430406854,0.24793388429752067,1.0,0.0,0.0,0.0,1.0,1.0,5.0,187.8,75.2,412.6,1371.8805,888.5687,5.486702
209,6.842260153031194,6.182017543859649,235.0,3701.0,0.39762611275964393,0.3103448275862069,1.0,0.0,0.0,0.0,1.0,1.0,5.0833335,475.67212,46.229507,728.06555,3254.6724,2940.6133,15.748936
210,5.294117647058823,2.4545454545454546,317.0,374.0,0.45325779036827196,0.47115384615384615,1.0,1.0,0.0,1.0,0.0,1.0,5.0833335,4.7213116,62.360657,73.57377,24.995178,11.588674,1.1798108
211,7.041666666666667,3.96875,618.0,850.0,0.3945068664169788,0.40589198036006546,1.0,0.0,0.0,0.0,1.0,1.0,4.3333335,25.384615,142.61539,196.15384,178.75,100.74519,1.3754045
212,3.051282051282051,2.246376811594203,205.0,306.0,0.6791044776119403,0.5326633165829145,1.0,0.0,0.0,1.0,0.0,1.0,4.5833335,85.527275,44.727272,66.76363,260.96783,192.12648,1.4926829
213,4.869565217391305,2.8210526315789473,667.0,837.0,0.5288713910761155,0.5876923076923077,1.0,1.0,1.0,0.0,0.0,1.0,4.9166665,72.0,135.66101,170.23729,350.6087,203.11578,1.2548726
214,8.25974025974026,2.92,711.0,773.0,0.5606469002695418,0.5609756097560976,1.0,1.0,0.0,0.0,0.0,,5.0833335,43.67213,139.86885,152.06557,360.72046,127.52262,1.0872011
215,4.905325443786983,2.8415841584158414,211.0,426.0,0.7688311688311689,0.7619047619047619,1.0,1.0,1.0,0.0,0.0,1.0,5.0833335,45.04918,41.508198,83.803276,220.98088,128.01103,2.0189574
216,1.5,0.0,28.0,57.0,0.54,0.64,1.0,1.0,0.0,0.0,0.0,,9.833333,12.81356,2.8474576,5.7966104,19.220339,0.0,2.0357144
217,5.0,3.1538461538461537,95.0,378.0,0.5860215053763441,0.4631578947368421,1.0,1.0,0.0,0.0,1.0,1.0,3.1666667,10.421053,30.0,119.36842,52.105263,32.866398,3.9789474
218,1.2857142857142858,1.5,43.0,46.0,0.43243243243243246,0.32432432432432434,1.0,0.0,1.0,0.0,0.0,1.0,5.0833335,2.7540984,8.459017,9.04918,3.5409837,4.1311474,1.0697675
219,9.927710843373495,4.032258064516129,200.0,397.0,0.5301837270341208,0.4696969696969697,1.0,1.0,0.0,0.0,1.0,1.0,3.5833333,24.83721,55.813953,110.790695,246.57663,100.15004,1.985
220,2.84,1.7777777777777777,127.0,155.0,0.5277777777777778,0.3821138211382114,1.0,1.0,0.0,1.0,0.0,1.0,4.5,6.888889,28.222221,34.444443,19.564444,12.246914,1.2204725
221,2.9342723004694835,2.240740740740741,1208.0,1472.0,0.5566714490674318,0.5675213675213675,1.0,0.0,0.0,1.0,0.0,1.0,5.0833335,66.29508,237.63934,289.57376,194.52782,148.5501,1.218543
222,0.0,0.0,1.0,6.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0833335,0.39344263,0.19672132,1.1803279,0.0,0.0,6.0
223,1.0,1.0,14.0,20.0,0.47368421052631576,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,,5.0833335,1.3770492,2.7540984,3.9344263,1.3770492,1.3770492,1.4285715
224,1.0,1.0,144.0,111.0,0.38461538461538464,0.31297709923664124,1.0,1.0,0.0,0.0,1.0,1.0,9.5,0.31578946,15.157895,11.684211,0.31578946,0.31578946,0.7708333
225,1.0,0.0,43.0,3.0,0.3333333333333333,0.4883720930232558,1.0,1.0,1.0,0.0,0.0,1.0,1.5,2.6666667,28.666666,2.0,2.6666667,0.0,0.069767445
226,2.597560975609756,2.189189189189189,176.0,112.0,0.8113207547169812,0.8092485549132948,1.0,1.0,0.0,0.0,1.0,1.0,2.5,48.8,70.4,44.8,126.76097,106.83243,0.6363636
227,2.5,3.6666666666666665,53.0,22.0,0.36363636363636365,0.3090909090909091,1.0,0.0,0.0,0.0,0.0,,6.9166665,3.4698796,7.6626506,3.180723,8.674699,12.722892,0.41509435
228,2.227272727272727,2.1538461538461537,4.0,117.0,,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,18.5,2.0,58.5,41.204544,39.846153,29.25
229,2.5194805194805197,2.126984126984127,326.0,487.0,0.460352422907489,0.44025157232704404,1.0,0.0,1.0,0.0,0.0,1.0,7.5833335,28.747253,42.98901,64.21978,72.42815,61.14495,1.493865
230,1.8513513513513513,1.8518518518518519,78.0,87.0,0.7831325301204819,0.6835443037974683,1.0,1.0,0.0,0.0,0.0,,5.0,89.0,15.6,17.4,164.77026,164.81482,1.1153846
231,2.566473988439306,2.3655913978494625,208.0,448.0,0.3694581280788177,0.22439024390243903,1.0,0.0,1.0,0.0,0.0,1.0,4.9166665,51.864407,42.305084,91.118645,133.10866,122.689995,2.1538463
232,3.0661764705882355,2.3238636363636362,234.0,1000.0,0.4536637931034483,0.4192139737991266,1.0,1.0,0.0,0.0,0.0,,8.0,48.625,29.25,125.0,149.09283,112.99787,4.2735043
233,4.082228116710875,2.427947598253275,1508.0,1533.0,0.3413427561837456,0.2737054472091459,1.0,0.0,1.0,0.0,0.0,1.0,2.25,253.33333,670.2222,681.3333,1034.1644,615.08,1.0165782
234,2.0,0.0,49.0,37.0,0.5428571428571428,0.24489795918367346,1.0,0.0,0.0,1.0,0.0,1.0,4.25,0.23529412,11.529411,8.705882,0.47058824,0.0,0.75510204
235,2.5129310344827585,2.1251448435689455,1970.0,2248.0,0.6645161290322581,0.6711409395973155,1.0,1.0,1.0,0.0,0.0,1.0,5.0,510.2,394.0,449.6,1282.0974,1084.2489,1.1411167
236,1.7777777777777777,2.0,82.0,186.0,0.3930635838150289,0.4,1.0,0.0,0.0,0.0,1.0,1.0,4.6666665,11.785714,17.571428,39.857143,20.952381,23.571428,2.2682927
237,0.0,0.0,66.0,29.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.25,0.8,52.8,23.2,0.0,0.0,0.43939394
238,2.1666666666666665,2.3333333333333335,40.0,48.0,0.5238095238095238,0.5945945945945946,1.0,0.0,0.0,1.0,0.0,1.0,1.9166666,3.652174,20.869566,25.043478,7.9130435,8.521739,1.2
239,1.2666666666666666,1.0909090909090908,120.0,180.0,0.4342857142857143,0.5416666666666666,1.0,0.0,0.0,0.0,1.0,1.0,4.9166665,97.62712,24.40678,36.61017,123.66102,106.50231,1.5
240,3.6666666666666665,6.0,38.0,19.0,0.4444444444444444,0.45,1.0,0.0,0.0,0.0,0.0,,0.5833333,6.857143,65.14286,32.57143,25.142857,41.142857,0.5
241,2.4830393487109905,2.0707395498392285,1040.0,1220.0,0.6777210884353742,0.6871945259042033,1.0,1.0,1.0,0.0,0.0,1.0,5.0833335,275.2131,204.59016,240.0,683.365,569.89465,1.1730769
242,2.0,2.5,42.0,56.0,0.5490196078431373,0.4523809523809524,1.0,1.0,1.0,0.0,0.0,1.0,3.8333333,2.347826,10.956522,14.608696,4.695652,5.869565,1.3333334
243,2.1636363636363636,2.037037037037037,538.0,479.0,0.49295774647887325,0.46934865900383144,1.0,0.0,0.0,1.0,0.0,1.0,9.75,27.179487,55.179485,49.128204,58.806526,55.365623,0.89033455
244,4.05,3.75,863.0,114.0,0.5619047619047619,0.4982456140350877,1.0,1.0,0.0,0.0,0.0,,6.25,4.96,138.08,18.24,20.088,18.6,0.13209733
245,4.35,3.9375,136.0,146.0,0.3111111111111111,0.2814814814814815,1.0,0.0,0.0,0.0,0.0,,4.9166665,5.4915257,27.661016,29.694916,23.888136,21.622883,1.0735294
246,3.4225352112676055,2.215909090909091,386.0,537.0,0.4707112970711297,0.44594594594594594,1.0,0.0,0.0,0.0,1.0,1.0,4.9166665,53.694916,78.50848,109.22034,183.77274,118.983055,1.3911917
247,2.9682539682539684,2.0833333333333335,159.0,75.0,0.6268656716417911,0.5657894736842105,1.0,1.0,1.0,0.0,0.0,1.0,4.8333335,17.793104,32.896553,15.5172415,52.814453,37.068966,0.4716981
248,1.4166666666666667,2.5,38.0,94.0,0.5180722891566265,0.4864864864864865,1.0,0.0,0.0,0.0,1.0,1.0,4.8333335,5.37931,7.862069,19.448277,7.6206894,13.448276,2.4736843
249,3.125,2.2,15.0,8.0,0.5714285714285714,0.26666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.75,10.857142,8.571428,4.571429,33.92857,23.885714,0.53333336
250,4.218085106382978,3.0,206.0,547.0,0.3875968992248062,0.28217821782178215,1.0,1.0,1.0,0.0,0.0,1.0,4.8333335,69.93104,42.62069,113.17242,294.97507,209.79312,2.6553397
251,1.0,0.0,12.0,9.0,0.5,0.5454545454545454,1.0,1.0,0.0,0.0,0.0,,4.5833335,0.8727273,2.6181817,1.9636364,0.8727273,0.0,0.75
252,1.5128205128205128,1.1944444444444444,186.0,97.0,0.6333333333333333,0.6397849462365591,1.0,1.0,0.0,0.0,1.0,1.0,4.8333335,21.310345,38.482758,20.068966,32.238728,25.454023,0.52150536
253,2.476303317535545,2.0046728971962615,1147.0,1676.0,0.5758157389635317,0.5743544078361532,1.0,0.0,0.0,0.0,1.0,1.0,7.5833335,310.6813,151.25275,221.01099,769.3411,622.8144,1.4612031
254,0.0,0.0,67.0,48.0,0.4318181818181818,0.6716417910447762,1.0,0.0,1.0,0.0,0.0,1.0,4.8333335,0.0,13.862069,9.931034,0.0,0.0,0.7164179
255,4.8,3.0,44.0,62.0,0.7090909090909091,0.5476190476190477,1.0,1.0,0.0,1.0,0.0,1.0,1.1666666,4.285714,37.714287,53.142857,20.571428,12.857142,1.4090909
256,1.625,2.1538461538461537,302.0,140.0,0.671875,0.6351351351351351,1.0,1.0,0.0,1.0,0.0,1.0,4.3333335,9.230769,69.69231,32.307693,15.0,19.881657,0.46357617
257,3.076923076923077,1.6428571428571428,257.0,246.0,0.38666666666666666,0.3614457831325301,1.0,0.0,1.0,0.0,0.0,1.0,4.8333335,24.0,53.172413,50.896553,73.84615,39.42857,0.95719844
258,3.2941176470588234,2.3333333333333335,157.0,223.0,0.4928909952606635,0.48026315789473684,1.0,1.0,0.0,0.0,1.0,1.0,7.5833335,9.758242,20.703297,29.406593,32.144794,22.76923,1.4203821
259,3.512562814070352,2.870967741935484,659.0,263.0,0.5476190476190477,0.37025796661608495,1.0,0.0,0.0,0.0,1.0,1.0,2.5833333,140.12903,255.09677,101.80645,492.212,402.3059,0.39908952
260,5.611111111111111,3.0625,691.0,798.0,0.31929347826086957,0.312874251497006,1.0,0.0,0.0,1.0,0.0,1.0,9.5,2.7368422,72.73684,84.0,15.356726,8.381579,1.1548481
261,2.5714285714285716,5.0,94.0,42.0,0.7906976744186046,0.532608695652174,1.0,1.0,0.0,1.0,0.0,1.0,1.0833334,41.53846,86.76923,38.76923,106.81318,207.69229,0.44680852
262,4.2923728813559325,3.176829268292683,490.0,410.0,0.7862595419847328,0.7525354969574036,1.0,1.0,0.0,1.0,0.0,1.0,4.6666665,65.35714,105.0,87.85714,280.5372,207.62848,0.8367347
263,3.7806788511749345,2.432791728212703,226.0,4294.0,0.5528455284552846,0.47465437788018433,1.0,1.0,0.0,0.0,0.0,,7.5,220.4,30.133333,572.5333,833.2616,536.18726,19.0
264,3.978048780487805,3.7094594594594597,669.0,802.0,0.36015831134564646,0.3363914373088685,1.0,0.0,1.0,0.0,0.0,1.0,3.6666667,167.72728,182.45454,218.72728,667.2273,622.17755,1.1988041
265,0.0,0.0,1.0,10.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.8333335,0.20689656,0.20689656,2.0689654,0.0,0.0,10.0
266,2.2178030303030303,1.782426778242678,313.0,576.0,0.6215686274509804,0.6591639871382636,1.0,1.0,0.0,0.0,0.0,,7.1666665,148.18605,43.67442,80.37209,328.64746,264.1308,1.8402556
